244.77,130.77,244.85,43.477,244.85,190.1
245.27,130.51,245.35,43.627,245.35,190.25
245.77,130.25,245.85,43.777,245.85,190.4
246.27,129.99,246.35,43.928,246.35,190.55
246.77,129.73,246.85,44.079,246.85,190.7
247.27,129.47,247.35,44.23,247.35,190.85
247.77,129.21,247.85,44.383,247.85,191
248.27,128.96,248.35,44.535,248.35,191.16
248.78,128.7,248.86,44.688,248.86,191.31
249.28,128.45,249.36,44.842,249.36,191.46
249.78,128.19,249.86,44.996,249.86,191.62
250.28,127.94,250.36,45.15,250.36,191.77
250.78,127.69,250.86,45.305,250.86,191.93
251.28,127.44,251.36,45.461,251.36,192.08
251.78,127.19,251.86,45.617,251.86,192.24
252.28,126.94,252.36,45.773,252.36,192.39
252.78,126.69,252.86,45.93,252.86,192.55
253.29,126.45,253.36,46.088,253.36,192.71
253.79,126.2,253.86,46.246,253.86,192.87
254.29,125.96,254.36,46.404,254.36,193.03
254.79,125.72,254.86,46.563,254.86,193.18
255.29,125.47,255.36,46.722,255.36,193.34
255.79,125.23,255.87,46.882,255.87,193.5
256.29,124.99,256.37,47.043,256.37,193.66
256.79,124.75,256.87,47.203,256.87,193.82
257.29,124.51,257.37,47.365,257.37,193.99
257.8,124.28,257.87,47.527,257.87,194.15
258.3,124.04,258.37,47.689,258.37,194.31
258.8,123.81,258.87,47.852,258.87,194.47
259.3,123.57,259.37,48.015,259.37,194.64
259.8,123.34,259.87,48.179,259.87,194.8
260.3,123.1,260.37,48.343,260.37,194.96
260.8,122.87,260.87,48.508,260.87,195.13
261.3,122.64,261.37,48.674,261.37,195.29
261.8,122.41,261.87,48.839,261.87,195.46
262.31,122.18,262.37,49.006,262.37,195.63
262.81,121.96,262.88,49.173,262.88,195.79
263.31,121.73,263.38,49.34,263.38,195.96
263.81,121.5,263.88,49.508,263.88,196.13
264.31,121.28,264.38,49.676,264.38,196.3
264.81,121.05,264.88,49.845,264.88,196.47
265.31,120.83,265.38,50.014,265.38,196.63
265.81,120.61,265.88,50.184,265.88,196.8
266.31,120.38,266.38,50.354,266.38,196.98
266.82,120.16,266.88,50.525,266.88,197.15
267.32,119.94,267.38,50.696,267.38,197.32
267.82,119.72,267.88,50.868,267.88,197.49
268.32,119.5,268.38,51.04,268.38,197.66
268.82,119.29,268.88,51.213,268.88,197.83
269.32,119.07,269.38,51.386,269.38,198.01
269.82,118.85,269.89,51.56,269.89,198.18
270.32,118.64,270.39,51.734,270.39,198.35
270.82,118.42,270.89,51.909,270.89,198.53
271.33,118.21,271.39,52.084,271.39,198.7
271.83,118,271.89,52.26,271.89,198.88
272.33,117.78,272.39,52.436,272.39,199.06
272.83,117.57,272.89,52.612,272.89,199.23
273.33,117.36,273.39,52.79,273.39,199.41
273.83,117.15,273.89,52.967,273.89,199.59
274.33,116.94,274.39,53.145,274.39,199.77
274.83,116.74,274.89,53.324,274.89,199.94
275.33,116.53,275.39,53.503,275.39,200.12
275.84,116.32,275.89,53.683,275.89,200.3
276.34,116.12,276.39,53.863,276.39,200.48
276.84,115.91,276.9,54.043,276.9,200.66
277.34,115.71,277.4,54.224,277.4,200.85
277.84,115.5,277.9,54.406,277.9,201.03
278.34,115.3,278.4,54.588,278.4,201.21
278.84,115.1,278.9,54.77,278.9,201.39
279.34,114.9,279.4,54.953,279.4,201.57
279.84,114.7,279.9,55.136,279.9,201.76
280.35,114.5,280.4,55.32,280.4,201.94
280.85,114.3,280.9,55.505,280.9,202.13
281.35,114.1,281.4,55.69,281.4,202.31
281.85,113.9,281.9,55.875,281.9,202.5
282.35,113.7,282.4,56.061,282.4,202.68
282.85,113.51,282.9,56.247,282.9,202.87
283.35,113.31,283.4,56.433,283.4,203.05
283.85,113.12,283.91,56.621,283.91,203.24
284.35,112.92,284.41,56.808,284.41,203.43
284.86,112.73,284.91,56.996,284.91,203.62
285.36,112.53,285.41,57.185,285.41,203.81
285.86,112.34,285.91,57.374,285.91,203.99
286.36,112.15,286.41,57.563,286.41,204.18
286.86,111.96,286.91,57.753,286.91,204.37
287.36,111.77,287.41,57.943,287.41,204.56
287.86,111.58,287.91,58.134,287.91,204.75
288.36,111.39,288.41,58.325,288.41,204.95
288.86,111.2,288.91,58.516,288.91,205.14
289.37,111.01,289.41,58.708,289.41,205.33
289.87,110.83,289.91,58.901,289.91,205.52
